"InvoiceNo","CustomerID","Quantity","UnitPrice","TotalSales","InvoiceDate"
"547656","13263.0","1","1.25","1.25","2011-03-24"
"547657","13871.0","36","0.85","30.599999999999998","2011-03-24"
"547658","13736.0","3","1.65","4.949999999999999","2011-03-24"
"547662","14085.0","2","4.95","9.9","2011-03-24"
"547663","16022.0","1","8.5","8.5","2011-03-24"
"547664","13069.0","12","0.39","4.68","2011-03-24"
"547665","14256.0","6","7.5","45","2011-03-24"
"547666","14235.0","24","1.25","30","2011-03-24"
"547667","16700.0","20","1.95","39","2011-03-24"
"547668","14071.0","18","0.85","15.299999999999999","2011-03-24"
"547669","12748.0","24","0.42","10.08","2011-03-24"
"547670","16769.0","3","5.95","17.85","2011-03-24"
"547671","14560.0","25","0.42","10.5","2011-03-24"
"547672","17754.0","6","1.25","7.5","2011-03-24"
"547674","15835.0","4","3.75","15","2011-03-24"
"547686","15513.0","24","0.55","13.200000000000001","2011-03-24"
"547687","15078.0","20","1.95","39","2011-03-24"
"547688","12971.0","12","2.95","35.400000000000006","2011-03-24"
"547689","17757.0","3","0.85","2.55","2011-03-24"
"547690","16063.0","4","3.75","15","2011-03-24"
"547691","16767.0","12","2.1","25.200000000000003","2011-03-24"
"547694","15178.0","10","1.25","12.5","2011-03-24"
"547695","18239.0","12","0.85","10.2","2011-03-24"
"547697","14348.0","12","1.65","19.799999999999997","2011-03-24"
"547698","15304.0","4","12.75","51","2011-03-24"
"547705","14056.0","4","2.55","10.2","2011-03-24"
"547706","12901.0","108","2.1","226.8","2011-03-24"
"547707","18008.0","300","1.95","585","2011-03-24"
"547708","17450.0","252","2.69","677.88","2011-03-24"
"547709","18109.0","8","7.65","61.2","2011-03-24"
"547712","16905.0","2","8.95","17.9","2011-03-24"
"547713","16458.0","10","1.95","19.5","2011-03-25"
"547714","15815.0","32","1.25","40","2011-03-25"
"547716","16833.0","8","2.55","20.4","2011-03-25"
"547717","16833.0","12","1.45","17.4","2011-03-25"
"547718","17450.0","24","2.4","57.599999999999994","2011-03-25"
"547719","14404.0","10","1.65","16.5","2011-03-25"
"547720","14209.0","4","7.9","31.6","2011-03-25"
"547721","13000.0","10","1.25","12.5","2011-03-25"
"547724","13468.0","2","9.95","19.9","2011-03-25"
"547726","16029.0","100","1.65","165","2011-03-25"
"547727","16029.0","192","1.65","316.79999999999995","2011-03-25"
"547728","16029.0","48","1.53","73.44","2011-03-25"
"547729","15529.0","4","4.95","19.8","2011-03-25"
"547730","14796.0","3","4.95","14.850000000000001","2011-03-25"
"547762","13695.0","6","2.95","17.700000000000003","2011-03-25"
"547772","17979.0","2","3.75","7.5","2011-03-25"
"547785","13097.0","2","16.95","33.9","2011-03-25"
"547786","14587.0","5","1.65","8.25","2011-03-25"
"547787","13139.0","60","1.95","117","2011-03-25"
"547792","17979.0","2","4.95","9.9","2011-03-25"
"547793","14758.0","2","24.95","49.9","2011-03-25"
"547794","14085.0","2","0.95","1.9","2011-03-25"
"547795","14536.0","2","8.5","17","2011-03-25"
"547799","17139.0","10","1.95","19.5","2011-03-25"
"547800","14504.0","1","8.5","8.5","2011-03-25"
"547801","14107.0","3","4.95","14.850000000000001","2011-03-25"
"547803","13662.0","36","0.65","23.400000000000002","2011-03-25"
"547804","16817.0","8","0.85","6.8","2011-03-25"
"547805","13327.0","6","2.55","15.299999999999999","2011-03-25"
"547809","12748.0","48","0.39","18.72","2011-03-25"
"547811","17368.0","48","0.65","31.200000000000003","2011-03-25"
"547812","18102.0","300","6.38","1914","2011-03-25"
"547814","13452.0","1","295","295","2011-03-25"
"547816","12748.0","1","1.25","1.25","2011-03-25"
"547817","17946.0","3","1.95","5.85","2011-03-25"
"547818","12748.0","1","1.95","1.95","2011-03-25"
"547819","12748.0","1","1.25","1.25","2011-03-25"
"547820","13743.0","48","0.29","13.919999999999998","2011-03-25"
"547826","18078.0","1","0.65","0.65","2011-03-25"
"547828","16618.0","48","1.25","60","2011-03-25"
"547829","16081.0","16","1.69","27.04","2011-03-25"
"547832","17511.0","12","1.25","15","2011-03-25"
"547833","16780.0","2","5.95","11.9","2011-03-25"
"547834","17937.0","12","8.5","102","2011-03-27"
"547835","15465.0","3","7.95","23.85","2011-03-27"
"547837","17243.0","3","1.95","5.85","2011-03-27"
"547839","12916.0","32","2.55","81.6","2011-03-27"
"547840","15133.0","10","1.25","12.5","2011-03-27"
"547841","16923.0","8","2.95","23.6","2011-03-27"
"547842","13875.0","10","1.25","12.5","2011-03-27"
"547843","18273.0","20","2.55","51","2011-03-27"
"547844","15045.0","16","10.95","175.2","2011-03-27"
"547845","16434.0","6","3.95","23.700000000000003","2011-03-27"
"547846","18071.0","12","1.25","15","2011-03-27"
"547850","14472.0","16","0.65","10.4","2011-03-27"
"547860","17625.0","6","0.85","5.1","2011-03-27"
"547861","16701.0","24","2.55","61.199999999999996","2011-03-27"
"547862","12841.0","1","3.75","3.75","2011-03-27"
"547864","15716.0","6","2.95","17.700000000000003","2011-03-27"
"547866","14878.0","48","1.25","60","2011-03-27"
"547867","13357.0","1","9.95","9.95","2011-03-27"
"547870","13668.0","3","1.49","4.47","2011-03-27"
"547871","16931.0","3","1.95","5.85","2011-03-27"
"547872","16777.0","2","2.08","4.16","2011-03-27"
"547873","13240.0","1","12.75","12.75","2011-03-27"
"547874","14476.0","24","0.85","20.4","2011-03-27"
"547875","13408.0","12","7.65","91.80000000000001","2011-03-27"
"547876","16638.0","2","8.5","17","2011-03-27"
"547877","14573.0","3","14.95","44.849999999999994","2011-03-27"
"547878","15939.0","40","0.42","16.8","2011-03-27"
"547879","12877.0","24","0.14","3.3600000000000003","2011-03-27"
"547880","15426.0","2","3.75","7.5","2011-03-27"
"547881","13110.0","4","0.85","3.4","2011-03-27"
"547883","14755.0","24","1.25","30","2011-03-28"
"547884","13481.0","10","1.95","19.5","2011-03-28"
"547885","17314.0","36","1.25","45","2011-03-28"
"547886","13652.0","6","2.55","15.299999999999999","2011-03-28"
"547887","16245.0","4","4.95","19.8","2011-03-28"
"547888","13368.0","1","50","50","2011-03-28"
"547890","17227.0","1","1.25","1.25","2011-03-28"
"547891","13266.0","6","2.95","17.700000000000003","2011-03-28"
"547893","13552.0","8","12.75","102","2011-03-28"
"547894","13552.0","2","8.25","16.5","2011-03-28"
"547895","18118.0","1","4.95","4.95","2011-03-28"
"547896","17841.0","1","0.55","0.55","2011-03-28"
"547898","16523.0","20","1.65","33","2011-03-28"
"547900","13649.0","12","1.25","15","2011-03-28"
"547902","17765.0","2","7.95","15.9","2011-03-28"
"547903","15039.0","6","1.95","11.7","2011-03-28"
"547906","14410.0","1","9.95","9.95","2011-03-28"
"547907","15083.0","3","4.95","14.850000000000001","2011-03-28"
"547909","15033.0","2","1.65","3.3","2011-03-28"
"547910","14159.0","1","3.95","3.95","2011-03-28"
"547911","14127.0","10","1.95","19.5","2011-03-28"
"547912","18010.0","2","0.95","1.9","2011-03-28"
"547918","15249.0","6","2.1","12.600000000000001","2011-03-28"
"547919","13760.0","4","0.85","3.4","2011-03-28"
"547920","14730.0","1","0.95","0.95","2011-03-28"
"547921","14766.0","24","0.85","20.4","2011-03-28"
"547922","15624.0","2","9.95","19.9","2011-03-28"
"547923","14344.0","1","39.95","39.95","2011-03-28"
"547924","17749.0","12","1.25","15","2011-03-28"
"547935","15874.0","7","1.95","13.65","2011-03-28"
"547936","15874.0","1","1.25","1.25","2011-03-28"
"547937","15068.0","2","8.95","17.9","2011-03-28"
"547938","13901.0","12","0.85","10.2","2011-03-28"
"547939","15611.0","10","12.75","127.5","2011-03-28"
"547940","16814.0","24","2.55","61.199999999999996","2011-03-28"
"547941","16692.0","150","7.45","1117.5","2011-03-28"
"547942","14538.0","6","2.95","17.700000000000003","2011-03-28"
"547944","12971.0","12","1.65","19.799999999999997","2011-03-28"
"547945","14851.0","3","5.95","17.85","2011-03-28"
"547946","12971.0","12","5.95","71.4","2011-03-28"
"547947","15032.0","100","1.65","165","2011-03-28"
"547949","14021.0","24","2.55","61.199999999999996","2011-03-28"
"547960","15644.0","5","1.65","8.25","2011-03-28"
"547962","12957.0","24","0.55","13.200000000000001","2011-03-28"
"547963","13037.0","2","7.95","15.9","2011-03-28"
"547965","15809.0","2","7.65","15.3","2011-03-28"
"547969","17238.0","3","2.1","6.300000000000001","2011-03-28"
"547970","17238.0","1","4.95","4.95","2011-03-28"
"547971","17917.0","1","1.95","1.95","2011-03-28"
"547985","16455.0","12","1.25","15","2011-03-29"
"547986","18177.0","5","2.95","14.75","2011-03-29"
"547987","17428.0","6","0.39","2.34","2011-03-29"
"547990","15589.0","1","21.95","21.95","2011-03-29"
"547991","15589.0","24","1.25","30","2011-03-29"
"548003","18044.0","4","7.95","31.8","2011-03-29"
"548005","14128.0","12","1.45","17.4","2011-03-29"
"548006","18226.0","6","2.95","17.700000000000003","2011-03-29"
"548007","13769.0","4","4.95","19.8","2011-03-29"
"548012","17377.0","12","2.95","35.400000000000006","2011-03-29"
"548013","17874.0","6","2.55","15.299999999999999","2011-03-29"
"548014","17719.0","2","6.75","13.5","2011-03-29"
"548016","16871.0","12","0.42","5.04","2011-03-29"
"548017","16871.0","4","4.25","17","2011-03-29"
"548033","14441.0","12","2.55","30.599999999999998","2011-03-29"
"548038","15696.0","6","4.25","25.5","2011-03-29"
"548144","13798.0","64","2.55","163.2","2011-03-29"
"548148","17931.0","1","12.75","12.75","2011-03-29"
"548150","17315.0","36","1.06","38.160000000000004","2011-03-29"
"548151","13803.0","4","4.65","18.6","2011-03-29"
"548152","17398.0","8","1.69","13.52","2011-03-29"
"548153","15129.0","96","0.36","34.56","2011-03-29"
"548154","17675.0","5","2.1","10.5","2011-03-29"
"548156","14871.0","3","3.95","11.850000000000001","2011-03-29"
"548157","14298.0","20","1.65","33","2011-03-29"
"548158","15906.0","1","2.1","2.1","2011-03-29"
"548159","15906.0","4","8.5","34","2011-03-29"
"548160","16253.0","24","1.65","39.599999999999994","2011-03-29"
"548169","14680.0","100","1.65","165","2011-03-29"
"548170","15290.0","24","1.95","46.8","2011-03-29"
"548171","16422.0","10","1.25","12.5","2011-03-29"
"548172","15738.0","48","0.85","40.8","2011-03-29"
"548176","13439.0","2","0.42","0.84","2011-03-29"
"548177","12888.0","6","9.95","59.699999999999996","2011-03-29"
"548178","14367.0","6","2.95","17.700000000000003","2011-03-29"
"548185","15628.0","3","4.95","14.850000000000001","2011-03-29"
"548186","13777.0","24","2.55","61.199999999999996","2011-03-29"
"548188","13263.0","2","2.08","4.16","2011-03-29"
"548189","16607.0","6","2.25","13.5","2011-03-29"
"548190","17511.0","27","8.49","229.23000000000002","2011-03-29"
"548192","17364.0","2","2.95","5.9","2011-03-29"
"548196","16011.0","1","14.95","14.95","2011-03-29"
"548197","13588.0","2","8.5","17","2011-03-29"
"548198","16712.0","3","8.5","25.5","2011-03-29"
"548199","16945.0","20","0.85","17","2011-03-29"
"548202","16980.0","24","0.55","13.200000000000001","2011-03-29"
"548208","14189.0","9","5.95","53.550000000000004","2011-03-29"
"548210","14606.0","2","4.95","9.9","2011-03-29"
"548213","15521.0","12","0.42","5.04","2011-03-30"
"548214","13720.0","12","0.85","10.2","2011-03-30"
"548215","15674.0","3","4.95","14.850000000000001","2011-03-30"
"548216","12971.0","36","2.55","91.8","2011-03-30"
"548217","17616.0","32","2.55","81.6","2011-03-30"
"548218","13999.0","8","0.85","6.8","2011-03-30"
"548222","17306.0","144","0.25","36","2011-03-30"
"548223","17306.0","144","1.06","152.64000000000001","2011-03-30"
"548234","17594.0","10","0.85","8.5","2011-03-30"
"548242","16218.0","12","2.95","35.400000000000006","2011-03-30"
"548245","12823.0","60","7.65","459","2011-03-30"
"548255","13078.0","6","3.75","22.5","2011-03-30"
"548256","17775.0","24","0.85","20.4","2011-03-30"
"548257","13802.0","12","1.25","15","2011-03-30"
"548258","14146.0","2","9.95","19.9","2011-03-30"
"548259","14099.0","1","7.95","7.95","2011-03-30"
"548260","15373.0","1","1.95","1.95","2011-03-30"
"548267","16954.0","24","0.42","10.08","2011-03-30"
"548276","17863.0","12","1.95","23.4","2011-03-30"
"548289","13988.0","12","1.45","17.4","2011-03-30"
"548293","13798.0","72","1.69","121.67999999999999","2011-03-30"
"548308","17220.0","2","1.95","3.9","2011-03-30"
"548309","16657.0","2","4.15","8.3","2011-03-30"
"548311","13728.0","2","7.95","15.9","2011-03-30"
"548312","16059.0","1","7.95","7.95","2011-03-30"
"548313","15353.0","2","1.25","2.5","2011-03-30"
"548314","16949.0","12","0.85","10.2","2011-03-30"
"548315","16019.0","6","2.95","17.700000000000003","2011-03-30"
"548316","17929.0","24","9.95","238.79999999999998","2011-03-30"
"548317","18179.0","24","0.65","15.600000000000001","2011-03-30"
"548318","13113.0","3","1.65","4.949999999999999","2011-03-30"
"548319","14180.0","1","14.95","14.95","2011-03-30"
"548323","15424.0","4","3.75","15","2011-03-30"
"548324","13316.0","1440","0.17","244.8","2011-03-30"
"548325","13509.0","8","1.25","10","2011-03-30"
"548326","15424.0","12","3.75","45","2011-03-30"
"548327","16788.0","2","2.08","4.16","2011-03-30"
"548329","16584.0","48","1.45","69.6","2011-03-30"
"548330","14810.0","1","5.95","5.95","2011-03-30"
"548331","13047.0","12","2.95","35.400000000000006","2011-03-30"
"548332","15364.0","48","4.95","237.60000000000002","2011-03-30"
"548333","15189.0","12","2.95","35.400000000000006","2011-03-30"
"548334","18108.0","2","6.35","12.7","2011-03-30"
"548335","14272.0","24","0.42","10.08","2011-03-30"
"548336","13082.0","600","0.65","390","2011-03-30"
"548337","18198.0","1","3.95","3.95","2011-03-30"
"548338","16558.0","6","0.39","2.34","2011-03-30"
"548340","13426.0","12","0.42","5.04","2011-03-30"
"548349","15812.0","288","0.42","120.96","2011-03-30"
"548351","13001.0","6","2.55","15.299999999999999","2011-03-30"
"548353","15980.0","96","0.29","27.839999999999996","2011-03-30"
"548354","15981.0","48","1.65","79.19999999999999","2011-03-30"
"548358","15832.0","8","3.95","31.6","2011-03-30"
"548359","14828.0","600","0.72","432","2011-03-30"
"548361","16092.0","6","3.75","22.5","2011-03-30"
"548367","17677.0","40","2.55","102","2011-03-30"
"548368","17677.0","8","2.25","18","2011-03-30"
"548370","15528.0","1","7.95","7.95","2011-03-30"
"548371","17757.0","4","0.85","3.4","2011-03-30"
"548372","14572.0","1","9.95","9.95","2011-03-30"
"548388","13268.0","5","1.65","8.25","2011-03-30"
"548400","17400.0","2","7.95","15.9","2011-03-30"
"548401","14479.0","12","0.85","10.2","2011-03-31"
"548403","14794.0","1","16.95","16.95","2011-03-31"
"548404","16398.0","4","1.45","5.8","2011-03-31"
"548405","17088.0","3","5.95","17.85","2011-03-31"
"548406","15061.0","36","2.1","75.60000000000001","2011-03-31"
"548407","16401.0","24","0.85","20.4","2011-03-31"
"548408","17438.0","12","2.95","35.400000000000006","2011-03-31"
"548447","17315.0","50","1.06","53","2011-03-31"
"548448","18041.0","12","0.85","10.2","2011-03-31"
"548450","15856.0","25","0.55","13.750000000000002","2011-03-31"
"548451","17365.0","2","8.5","17","2011-03-31"
"548452","13060.0","3","5.95","17.85","2011-03-31"
"548455","14790.0","10","0.85","8.5","2011-03-31"
"548457","13468.0","2","8.25","16.5","2011-03-31"
"548458","15632.0","4","3.75","15","2011-03-31"
"548459","14890.0","6","4.25","25.5","2011-03-31"
"548461","14527.0","2","2.08","4.16","2011-03-31"
"548466","16386.0","6","2.95","17.700000000000003","2011-03-31"
"548468","14818.0","1","12.75","12.75","2011-03-31"
"548484","13571.0","1","19.95","19.95","2011-03-31"
"548486","12909.0","24","0.55","13.200000000000001","2011-03-31"
"548490","12909.0","6","2.1","12.600000000000001","2011-03-31"
"548491","14064.0","3","2.1","6.300000000000001","2011-03-31"
"548492","17841.0","2","1.25","2.5","2011-03-31"
"548493","16839.0","8","8.5","68","2011-03-31"
"548494","16698.0","160","1.65","264","2011-03-31"
"548497","13089.0","4","3.95","15.8","2011-03-31"
"548498","16681.0","50","0.42","21","2011-03-31"
"548499","17075.0","3","4.15","12.450000000000001","2011-03-31"
"548500","17071.0","2","7.95","15.9","2011-03-31"
"548501","15894.0","15","4.95","74.25","2011-03-31"
"548506","18037.0","1","1.95","1.95","2011-03-31"
"548507","13573.0","6","3.75","22.5","2011-03-31"
"548509","14543.0","4","12.75","51","2011-03-31"
"548510","17861.0","6","0.39","2.34","2011-03-31"
"548511","14056.0","3","8.25","24.75","2011-03-31"
"548512","14410.0","2","2.95","5.9","2011-03-31"
"548520","13126.0","48","0.39","18.72","2011-03-31"
"548521","17735.0","24","0.42","10.08","2011-03-31"
"548529","18223.0","12","1.95","23.4","2011-03-31"
"548530","17400.0","2","2.95","5.9","2011-03-31"
"548531","14031.0","24","9.95","238.79999999999998","2011-03-31"
"548533","13883.0","6","7.5","45","2011-03-31"
"548534","18172.0","6","2.95","17.700000000000003","2011-03-31"
"548541","14957.0","4","3.25","13","2011-03-31"
"548542","13918.0","12","2.95","35.400000000000006","2011-03-31"
"548544","14525.0","10","0.85","8.5","2011-03-31"
"548545","13118.0","1","9.95","9.95","2011-03-31"
"548546","16600.0","6","2.95","17.700000000000003","2011-03-31"
"548547","17212.0","48","0.95","45.599999999999994","2011-03-31"
"548548","17781.0","7","12.75","89.25","2011-03-31"
"548549","16365.0","1","9.95","9.95","2011-03-31"
"548550","18161.0","10","1.65","16.5","2011-04-01"
"548551","14886.0","2","5.95","11.9","2011-04-01"
"548552","17613.0","2","8.5","17","2011-04-01"
"548554","13694.0","4","3.95","15.8","2011-04-01"
"548555","13758.0","6","4.95","29.700000000000003","2011-04-01"
"548556","13694.0","96","1.95","187.2","2011-04-01"
"548557","15018.0","1","39.95","39.95","2011-04-01"
"548558","13626.0","3","4.95","14.850000000000001","2011-04-01"
"548559","16214.0","8","12.75","102","2011-04-01"
"548560","13468.0","6","2.55","15.299999999999999","2011-04-01"
"548561","16609.0","12","1.65","19.799999999999997","2011-04-01"
"548563","18118.0","3","5.95","17.85","2011-04-01"
"548565","16180.0","10","1.95","19.5","2011-04-01"
"548566","17288.0","36","0.65","23.400000000000002","2011-04-01"
"548567","17965.0","1","8.25","8.25","2011-04-01"
"548568","14543.0","4","12.75","51","2011-04-01"
"548608","13462.0","2","8.25","16.5","2011-04-01"
"548610","15860.0","1","0.95","0.95","2011-04-01"
"548611","18230.0","12","2.08","24.96","2011-04-01"
"548612","13137.0","2","2.08","4.16","2011-04-01"
"548613","13694.0","84","0.42","35.28","2011-04-01"
